0, 0. 2. 4. 5. 7. 9. 11. 12. 14.;
1, 0. 2. 3.5 5. 7. 9. 10.5 12. 14.;
2, 0. 2. 3. 5. 7. 9. 10. 12. 14.;
3, 0. 1.5 3. 5. 7. 8.5 10. 12. 13.5;
4, 0. 1. 3. 5. 7. 8. 10. 12. 13.;
5, 0. 2. 4. 6. 7. 9. 11. 12. 14.;
6, 0. 2. 4. 5.5 7. 9. 10.5 12. 14.;
7, 0. 2. 4. 5. 7. 9. 10. 12. 14.;
8, 0. 2. 3.5 5. 7. 8.5 10. 12. 14.;
9, 0. 2. 3. 5. 7. 8. 10. 12. 14.;
10, 0. 1.5 3. 5. 6.5 8. 10. 12. 13.5;
11, 0. 1. 3. 5. 6. 8. 10. 12. 13.;
